892	752
892	753
892	754
892	756
892	757
892	758
890	761
890	762
890	764
890	765
890	766
890	768
890	770
890	772
890	776
890	778
890	780
892	781
892	782
892	784
893	785
893	786
897	793
901	796
905	800
906	801
908	802
908	804
908	805
909	806
909	809
910	810
910	812
910	813
910	814
910	816
910	818
910	820
910	822
910	828
910	829
910	832
910	834
910	836
910	837
910	838
909	838
909	840
909	841
909	844
908	846
908	848
908	849
908	850
908	852
906	853
906	854
905	856
905	857
904	858
901	861
900	864
898	865
897	866
894	868
894	869
894	870
893	870
893	872
893	873
893	874
893	877
893	878
890	881
890	882
890	885
890	886
890	889
890	890
890	893
890	894
890	896
890	897
890	898
890	900
890	901
890	902
890	905
890	906
890	908
890	909
890	913
890	914
890	916
890	917
890	918
890	920
892	920
892	921
893	921
893	922
896	922
898	922
900	924
901	924
902	924
904	925
905	925
906	926
906	928
908	930
908	933
908	934
908	937
908	938
908	941
908	942
908	944
908	945
908	946
908	948
908	949
908	952
906	952
905	954
904	956
902	957
901	958
900	960
898	962
897	962
897	964
897	965
896	966
894	968
893	969
893	970
893	972
890	974
890	976
890	977
889	978
889	981
889	982
886	984
886	985
886	986
886	989
886	990
886	993
886	994
886	998
886	1000
886	1004
886	1008
886	1012
886	1018
886	1022
886	1029
886	1032
886	1036
886	1040
885	1040
884	1040
882	1040
881	1040
880	1040
878	1040
877	1040
874	1040
869	1040
865	1040
857	1040
854	1040
848	1040
842	1040
830	1040
826	1040
812	1040
802	1040
796	1040
777	1040
768	1040
753	1040
745	1040
738	1040
725	1040
720	1040
710	1040
696	1040
689	1040
674	1040
665	1040
653	1040
634	1040
624	1040
612	1040
584	1040
569	1040
537	1040
520	1040
489	1040
473	1040
441	1040
426	1040
416	1040
392	1040
382	1040
365	1040
356	1040
341	1040
333	1040
328	1040
316	1040
312	1040
309	1040
300	1040
294	1040
285	1040
280	1040
276	1040
268	1040
264	1040
257	1040
253	1040
248	1040
232	1040
224	1040
216	1040
196	1040
185	1040
165	1040
156	1040
148	1040
130	1040
125	1040
108	1040
104	1040
97	1040
80	1040
73	1040
58	1040
48	1040
33	1040
22	1040
13	1040
2	1040
0	1040
0	1026
0	1013
0	993
0	957
0	941
0	894
0	878
0	834
0	812
0	793
0	764
0	750
0	713
0	697
0	666
0	652
0	638
0	609
0	596
0	573
0	562
0	538
0	525
0	504
0	490
0	481
0	457
0	448
0	434
0	424
0	414
0	397
0	384
0	369
0	358
0	334
0	321
0	316
0	304
0	297
0	286
0	282
0	280
0	270
0	264
0	248
0	244
0	224
0	216
0	209
0	200
0	196
0	188
0	180
0	165
0	162
0	154
0	149
0	145
0	134
0	128
0	116
0	110
0	100
0	98
0	89
0	85
0	81
0	76
0	73
0	66
0	62
0	56
0	53
0	48
0	45
0	44
0	37
0	34
0	28
0	24
0	20
0	9
0	5
0	1
0	0
10	0
20	0
28	0
41	0
48	0
60	0
68	0
86	0
100	0
126	0
138	0
158	0
166	0
181	0
186	0
201	0
210	0
218	0
238	0
249	0
268	0
277	0
298	0
309	0
329	0
340	0
360	0
366	0
381	0
386	0
394	0
401	0
404	0
409	0
414	0
420	0
437	0
446	0
454	0
472	0
478	0
493	0
502	0
512	0
529	0
538	0
548	0
564	0
569	0
578	0
592	0
598	0
617	0
622	0
640	0
648	0
657	0
658	0
661	0
665	0
666	0
669	0
672	0
674	0
681	0
685	0
694	0
697	0
701	0
705	0
706	0
712	0
714	0
717	0
724	0
729	0
730	0
737	0
740	0
744	0
749	0
752	0
760	0
764	0
773	0
777	0
781	0
788	0
789	0
793	0
794	0
798	0
800	0
804	0
809	0
814	0
820	0
821	0
822	0
826	0
828	0
832	0
837	0
841	0
845	0
848	0
850	0
853	0
857	0
860	0
861	0
864	0
865	0
868	0
869	0
870	0
873	0
874	0
877	0
878	0
881	0
884	0
886	0
888	0
889	0
890	0
892	0
893	0
894	0
893	0
892	0
890	1
889	5
889	6
888	8
888	9
888	10
888	12
888	13
888	14
888	16
888	17
888	18
888	20
888	21
888	22
888	24
888	25
888	26
888	28
888	29
888	30
888	32
888	33
888	34
888	36
888	37
888	38
888	41
888	42
888	45
888	46
888	48
888	49
888	50
888	52
888	53
888	54
888	56
888	57
888	58
888	60
889	60
889	61
890	62
892	64
892	65
893	65
893	66
893	68
893	69
893	70
892	70
892	73
890	74
